OBJECTID,LAYER_ID,LAYER_SEGMENT_ID,SHORT_NAME,LAYER_CODE,HPMS_DATA_ITEM,ROUTE_DIR_ID,ROUTE_NAME,START_ACCUM,END_ACCUM,URBAN_CODE,URBAN_DESC,ERR_CD
195761829,14,6820064,Urban Code,URBAN-CODE,Urban_Code,6307,3054,0,0.549,72559,Provo-Orem,0
195761830,14,6820065,Urban Code,URBAN-CODE,Urban_Code,1974,3056,0,2.051,72559,Provo-Orem,0
195761831,14,6820066,Urban Code,URBAN-CODE,Urban_Code,6279,3058,0,0.44,72559,Provo-Orem,0
195761834,14,6820069,Urban Code,URBAN-CODE,Urban_Code,1975,3062,0,1.223,72559,Provo-Orem,0
195761837,14,6819435,Urban Code,URBAN-CODE,Urban_Code,5949,1629,0,2.082,99999,Rurall,0
195761838,14,6819437,Urban Code,URBAN-CODE,Urban_Code,1701,1632,0,5.517,99999,Rurall,0
195761839,14,6819438,Urban Code,URBAN-CODE,Urban_Code,2426,1634,0,1.21,99999,Rurall,0
195761971,14,7170336,Urban Code,URBAN-CODE,Urban_Code,7026,3459,0,1.066,0,Unknown,0
195761972,14,7170381,Urban Code,URBAN-CODE,Urban_Code,7022,3345,0,0.976,0,Unknown,0
195761973,14,7172046,Urban Code,URBAN-CODE,Urban_Code,7059,2091,0,1.845,0,Unknown,0
195761974,14,7172091,Urban Code,URBAN-CODE,Urban_Code,7073,2161,0,4.253,0,Unknown,0
195761975,14,7172136,Urban Code,URBAN-CODE,Urban_Code,7074,2151,0,2.491,0,Unknown,0
195761976,14,7172181,Urban Code,URBAN-CODE,Urban_Code,7075,2149,0,1.944,0,Unknown,0
195761977,14,7170426,Urban Code,URBAN-CODE,Urban_Code,7025,3465,0,1.006,0,Unknown,0
195761978,14,7170471,Urban Code,URBAN-CODE,Urban_Code,7024,3457,0,1.322,0,Unknown,0
195761622,14,6818676,Urban Code,URBAN-CODE,Urban_Code,6004,2669,0,0.623,99998,Small Urban,0
195761623,14,6820179,Urban Code,URBAN-CODE,Urban_Code,6060,3260,0,3.9,99999,Rurall,0
195761624,14,6820180,Urban Code,URBAN-CODE,Urban_Code,2002,3262,0,8.118,99999,Rurall,0
195761802,14,6820050,Urban Code,URBAN-CODE,Urban_Code,1968,3031,0,3.326,72559,Provo-Orem,0
195761803,14,6820051,Urban Code,URBAN-CODE,Urban_Code,1969,3032,0,3.999,72559,Provo-Orem,0
195761804,14,6820052,Urban Code,URBAN-CODE,Urban_Code,1970,3033,0,0.689,72559,Provo-Orem,0
195761805,14,6820053,Urban Code,URBAN-CODE,Urban_Code,1971,3034,0,0.549,72559,Provo-Orem,0
195761806,14,6820054,Urban Code,URBAN-CODE,Urban_Code,6316,3035,0,1.425,72559,Provo-Orem,0
195761808,14,6820056,Urban Code,URBAN-CODE,Urban_Code,5333,3038,0,1.904,72559,Provo-Orem,0
195761810,14,6818704,Urban Code,URBAN-CODE,Urban_Code,1905,2694,0,1.541,99998,Small Urban,0
195761946,14,7172407,Urban Code,URBAN-CODE,Urban_Code,7082,0176,0,1.042,0,Unknown,0
195761947,14,7172452,Urban Code,URBAN-CODE,Urban_Code,7083,2103,0,1.736,0,Unknown,0
195761948,14,7169931,Urban Code,URBAN-CODE,Urban_Code,7015,3101,0,0.967,0,Unknown,0
195761949,14,7171551,Urban Code,URBAN-CODE,Urban_Code,7050,2141,0,0.988,0,Unknown,0
195761950,14,7171596,Urban Code,URBAN-CODE,Urban_Code,7049,2155,0,1.495,0,Unknown,0
195761951,14,7171866,Urban Code,URBAN-CODE,Urban_Code,7057,2119,0,0.912,0,Unknown,0
195761952,14,7171641,Urban Code,URBAN-CODE,Urban_Code,7052,2145,0,0.992,0,Unknown,0
195761953,14,7171686,Urban Code,URBAN-CODE,Urban_Code,7051,2245,0,1.185,0,Unknown,0
195761954,14,7171731,Urban Code,URBAN-CODE,Urban_Code,7053,2042,0,0.595,0,Unknown,0
195761955,14,7171776,Urban Code,URBAN-CODE,Urban_Code,7056,2043,0,0.895,0,Unknown,0
195761956,14,7171821,Urban Code,URBAN-CODE,Urban_Code,7055,2083,0,1.564,0,Unknown,0
195761625,14,6820281,Urban Code,URBAN-CODE,Urban_Code,6218,3474,0,3,99999,Rurall,0
195761627,14,6820283,Urban Code,URBAN-CODE,Urban_Code,2047,3478,0,2.038,99999,Rurall,0
195761628,14,6820284,Urban Code,URBAN-CODE,Urban_Code,6220,3480,0,1.2,99999,Rurall,0
195761629,14,6820285,Urban Code,URBAN-CODE,Urban_Code,6223,3483,0,1.71,99999,Rurall,0
195761811,14,6818705,Urban Code,URBAN-CODE,Urban_Code,1905,2694,1.541,5.924,99999,Rurall,0
195761812,14,6818706,Urban Code,URBAN-CODE,Urban_Code,6673,2695,0,1.25,99998,Small Urban,0
195761813,14,6819434,Urban Code,URBAN-CODE,Urban_Code,2424,1628,0,7.07,99999,Rurall,0
195761814,14,6820211,Urban Code,URBAN-CODE,Urban_Code,2012,3344,0,2.958,64945,Ogden - Layton,0
195761318,14,6819074,Urban Code,URBAN-CODE,Urban_Code,404,0190,2.525,19.934,99999,Rurall,0
195761809,14,6818702,Urban Code,URBAN-CODE,Urban_Code,1904,2692,0,4.24,99998,Small Urban,0
195761968,14,7169518,Urban Code,URBAN-CODE,Urban_Code,312,0048,0,4.562,75499,Unknown,0
195761824,14,6820062,Urban Code,URBAN-CODE,Urban_Code,6277,3050,0,0.821,72559,Provo-Orem,0
195761842,14,6820215,Urban Code,URBAN-CODE,Urban_Code,2015,3354,0,4.156,64945,Ogden - Layton,0
195761730,14,6820194,Urban Code,URBAN-CODE,Urban_Code,6172,3312,0,2.217,64945,Ogden - Layton,0
195761877,14,6820220,Urban Code,URBAN-CODE,Urban_Code,6780,3359,0,1.836,64945,Ogden - Layton,0
195761740,14,6820030,Urban Code,URBAN-CODE,Urban_Code,1957,2997,0,2.083,72559,Provo-Orem,0
195761745,14,6820035,Urban Code,URBAN-CODE,Urban_Code,1961,3004,0,4.19,72559,Provo-Orem,0
195761896,14,6820095,Urban Code,URBAN-CODE,Urban_Code,2279,3114,0,1.165,99998,Small Urban,0
195761903,14,6820226,Urban Code,URBAN-CODE,Urban_Code,2021,3368,0,5.553,64945,Ogden - Layton,0
195761766,14,6818731,Urban Code,URBAN-CODE,Urban_Code,1326,0009,13.281,57.075,99999,Rurall,0
195761179,14,6818773,Urban Code,URBAN-CODE,Urban_Code,1343,0030,0,108.138,99999,Rurall,0
195761197,14,6818804,Urban Code,URBAN-CODE,Urban_Code,1356,0050,89.402,158.527,99999,Rurall,0
195760854,14,6818839,Urban Code,URBAN-CODE,Urban_Code,1373,0075,0,2.023,72559,Provo-Orem,0
195760855,14,6818840,Urban Code,URBAN-CODE,Urban_Code,1374,0076,0,2.431,99999,Rurall,0
195760856,14,6818841,Urban Code,URBAN-CODE,Urban_Code,1375,0077,5.664,9.069,72559,Provo-Orem,0
195760857,14,6819241,Urban Code,URBAN-CODE,Urban_Code,2229,1272,0,2.104,50959,Logan,0
195760858,14,6819242,Urban Code,URBAN-CODE,Urban_Code,2229,1272,2.104,4.96,99999,Rurall,0
195760859,14,6819244,Urban Code,URBAN-CODE,Urban_Code,2231,1276,0,3.77,99999,Rurall,0
195760860,14,6819499,Urban Code,URBAN-CODE,Urban_Code,1714,1760,0,0.678,99998,Small Urban,0
195760861,14,6819500,Urban Code,URBAN-CODE,Urban_Code,1715,1762,0,0.638,99998,Small Urban,0
195760864,14,6819503,Urban Code,URBAN-CODE,Urban_Code,5918,1767,0,0.465,99998,Small Urban,0
195760865,14,6819504,Urban Code,URBAN-CODE,Urban_Code,1717,1768,0,0.661,99998,Small Urban,0
195760866,14,6819505,Urban Code,URBAN-CODE,Urban_Code,1718,1770,0,3.925,99998,Small Urban,0
195760867,14,6819506,Urban Code,URBAN-CODE,Urban_Code,5628,1771,0,1.586,99998,Small Urban,0
195760868,14,6819102,Urban Code,URBAN-CODE,Urban_Code,420,0222,2.306,3.361,99999,Rurall,0
195760869,14,6819103,Urban Code,URBAN-CODE,Urban_Code,357,0224,2.799,11.597,99998,Small Urban,0
195760870,14,6819104,Urban Code,URBAN-CODE,Urban_Code,357,0224,0,2.799,99999,Rurall,0
195760833,14,6819240,Urban Code,URBAN-CODE,Urban_Code,5934,1271,0,0.997,50959,Logan,0
195760834,14,6819495,Urban Code,URBAN-CODE,Urban_Code,1712,1753,0,4.384,99998,Small Urban,0
195760835,14,6819496,Urban Code,URBAN-CODE,Urban_Code,2464,1754,0,7.76,99999,Rurall,0
195760836,14,6819497,Urban Code,URBAN-CODE,Urban_Code,5916,1756,0,1.546,99998,Small Urban,0
195760837,14,6819498,Urban Code,URBAN-CODE,Urban_Code,1713,1758,0,1.66,99998,Small Urban,0
195760838,14,6819093,Urban Code,URBAN-CODE,Urban_Code,415,0210,0,3.856,78499,Salt Lake City,0
195760840,14,6819095,Urban Code,URBAN-CODE,Urban_Code,355,0211,0,18.915,99999,Rurall,0
195760841,14,6819096,Urban Code,URBAN-CODE,Urban_Code,418,0215,26.942,28.928,64945,Ogden - Layton,0
195760842,14,6819097,Urban Code,URBAN-CODE,Urban_Code,418,0215,0,26.942,78499,Salt Lake City,0
195760843,14,6819098,Urban Code,URBAN-CODE,Urban_Code,356,0218,7.108,8.223,50959,Logan,0
195760844,14,6819099,Urban Code,URBAN-CODE,Urban_Code,356,0218,0,7.108,99999,Rurall,0
195760845,14,6819100,Urban Code,URBAN-CODE,Urban_Code,419,0219,0,1.667,99999,Rurall,0
195760846,14,6819101,Urban Code,URBAN-CODE,Urban_Code,420,0222,0,2.306,99998,Small Urban,0
195760847,14,6818831,Urban Code,URBAN-CODE,Urban_Code,1370,0070,35.864,41.286,99998,Small Urban,0
195760848,14,6818832,Urban Code,URBAN-CODE,Urban_Code,1370,0070,41.286,231.673,99999,Rurall,0
195760849,14,6818833,Urban Code,URBAN-CODE,Urban_Code,1370,0070,0,35.864,99999,Rurall,0
195760850,14,6818834,Urban Code,URBAN-CODE,Urban_Code,318,0071,0,22.465,78499,Salt Lake City,0
195760851,14,6818835,Urban Code,URBAN-CODE,Urban_Code,1371,0072,0,35.393,99999,Rurall,0
195760852,14,6818837,Urban Code,URBAN-CODE,Urban_Code,1372,0073,0,29.633,99999,Rurall,0
195760853,14,6818838,Urban Code,URBAN-CODE,Urban_Code,319,0074,0,5.058,72559,Provo-Orem,0
195760812,14,6819483,Urban Code,URBAN-CODE,Urban_Code,2543,1740,0,0.647,99998,Small Urban,0
195760813,14,6819484,Urban Code,URBAN-CODE,Urban_Code,2543,1740,0.647,10.387,99999,Rurall,0
195760814,14,6819485,Urban Code,URBAN-CODE,Urban_Code,2462,1742,0,2,99999,Rurall,0
195760815,14,6819486,Urban Code,URBAN-CODE,Urban_Code,5915,1743,0,4.498,99998,Small Urban,0
195760818,14,6819491,Urban Code,URBAN-CODE,Urban_Code,5919,1748,0,2.917,99999,Rurall,0
195760819,14,6819492,Urban Code,URBAN-CODE,Urban_Code,5920,1750,0,2.485,99999,Rurall,0
195760820,14,6819493,Urban Code,URBAN-CODE,Urban_Code,1711,1752,9.244,18.048,99998,Small Urban,0
195760821,14,6819494,Urban Code,URBAN-CODE,Urban_Code,1711,1752,0,9.244,99999,Rurall,0
195760822,14,6819089,Urban Code,URBAN-CODE,Urban_Code,412,0203,0,6.137,64945,Ogden - Layton,0
195760823,14,6819090,Urban Code,URBAN-CODE,Urban_Code,413,0204,0,5.419,64945,Ogden - Layton,0
195760824,14,6819091,Urban Code,URBAN-CODE,Urban_Code,354,0208,0,10.205,99999,Rurall,0
195760825,14,6818828,Urban Code,URBAN-CODE,Urban_Code,1368,0068,23.709,35.994,72559,Provo-Orem,0
195760826,14,6818829,Urban Code,URBAN-CODE,Urban_Code,1368,0068,35.994,62.883,78499,Salt Lake City,0
195760827,14,6818830,Urban Code,URBAN-CODE,Urban_Code,1368,0068,0,23.709,99999,Rurall,0
195760828,14,6819233,Urban Code,URBAN-CODE,Urban_Code,2337,1260,0,2.13,99999,Rurall,0
195760829,14,6819234,Urban Code,URBAN-CODE,Urban_Code,2228,1262,0,4.91,99999,Rurall,0
195760830,14,6819236,Urban Code,URBAN-CODE,Urban_Code,1635,1266,0,3.324,50959,Logan,0
195760831,14,6819237,Urban Code,URBAN-CODE,Urban_Code,253,1267,0,4.805,50959,Logan,0
195760832,14,6819238,Urban Code,URBAN-CODE,Urban_Code,2513,1268,0,3.25,50959,Logan,0
195760871,14,6819105,Urban Code,URBAN-CODE,Urban_Code,422,0225,0,0.745,64945,Ogden - Layton,0
195760872,14,6819106,Urban Code,URBAN-CODE,Urban_Code,358,0226,0,3.003,99999,Rurall,0
195760873,14,6819107,Urban Code,URBAN-CODE,Urban_Code,1277,0227,0,0.704,64945,Ogden - Layton,0
195760875,14,6819109,Urban Code,URBAN-CODE,Urban_Code,2185,1056,0,20.4,99999,Rurall,0
195760876,14,6818842,Urban Code,URBAN-CODE,Urban_Code,1375,0077,0,5.664,99999,Rurall,0
195760877,14,6818843,Urban Code,URBAN-CODE,Urban_Code,320,0078,0,9.418,99999,Rurall,0
195760879,14,6818845,Urban Code,URBAN-CODE,Urban_Code,321,0080,94.186,99.495,99998,Small Urban,0
195760880,14,6819245,Urban Code,URBAN-CODE,Urban_Code,2232,1278,0,3.41,99999,Rurall,0
195760881,14,6819246,Urban Code,URBAN-CODE,Urban_Code,2233,1280,0,5.6,99999,Rurall,0
195760882,14,6819249,Urban Code,URBAN-CODE,Urban_Code,1636,1304,0,21.213,99999,Rurall,0
195760883,14,6819507,Urban Code,URBAN-CODE,Urban_Code,1719,1772,0,0.712,99998,Small Urban,0
195760884,14,6819508,Urban Code,URBAN-CODE,Urban_Code,5917,1773,0,0.875,99998,Small Urban,0
195760885,14,6819509,Urban Code,URBAN-CODE,Urban_Code,1720,1774,0,1.42,99998,Small Urban,0
195760804,14,6818825,Urban Code,URBAN-CODE,Urban_Code,6369,0067,0.239,11.5,64945,Ogden - Layton,0
195760805,14,6818826,Urban Code,URBAN-CODE,Urban_Code,6369,0067,0,0.239,78499,Salt Lake City,0
195760806,14,6818827,Urban Code,URBAN-CODE,Urban_Code,1368,0068,62.883,70.623,64945,Ogden - Layton,0
195760807,14,6818899,Urban Code,URBAN-CODE,Urban_Code,1395,0106,0,9.426,64945,Ogden - Layton,0
195760808,14,6818900,Urban Code,URBAN-CODE,Urban_Code,328,0107,0,4.517,64945,Ogden - Layton,0
195760809,14,6818901,Urban Code,URBAN-CODE,Urban_Code,1396,0108,0,12.92,64945,Ogden - Layton,0
195760810,14,6819480,Urban Code,URBAN-CODE,Urban_Code,2459,1734,0,6,99999,Rurall,0
195760811,14,6819482,Urban Code,URBAN-CODE,Urban_Code,2461,1738,0,25.459,99999,Rurall,0
195760989,14,6819144,Urban Code,URBAN-CODE,Urban_Code,2200,1114,0,2.02,99999,Rurall,0
195760990,14,6819145,Urban Code,URBAN-CODE,Urban_Code,1607,1116,0,1.607,99999,Rurall,0
195760991,14,6819173,Urban Code,URBAN-CODE,Urban_Code,2210,1166,0,4.96,99999,Rurall,0
195760992,14,6819175,Urban Code,URBAN-CODE,Urban_Code,1615,1170,4.234,5.329,50959,Logan,0
195760993,14,6818894,Urban Code,URBAN-CODE,Urban_Code,1392,0102,18.507,20.072,99999,Rurall,0
195760994,14,6818895,Urban Code,URBAN-CODE,Urban_Code,1392,0102,0,12.485,99999,Rurall,0
195760995,14,6818896,Urban Code,URBAN-CODE,Urban_Code,327,0103,0,0.225,64945,Ogden - Layton,0
195760997,14,6818898,Urban Code,URBAN-CODE,Urban_Code,1394,0105,0,1.111,64945,Ogden - Layton,0
195760987,14,6819142,Urban Code,URBAN-CODE,Urban_Code,2199,1112,1.752,7.13,99999,Rurall,0
195760988,14,6819143,Urban Code,URBAN-CODE,Urban_Code,2199,1112,0,0.082,99999,Rurall,0
195760588,14,6818973,Urban Code,URBAN-CODE,Urban_Code,265,0311,0,3.916,99999,Rurall,0
195760589,14,6818974,Urban Code,URBAN-CODE,Urban_Code,368,0312,0,0.573,99999,Rurall,0
195760590,14,6818975,Urban Code,URBAN-CODE,Urban_Code,1289,0313,0,22.506,99999,Rurall,0
195760591,14,6818976,Urban Code,URBAN-CODE,Urban_Code,445,0314,0,0.767,99999,Rurall,0
195760592,14,6818977,Urban Code,URBAN-CODE,Urban_Code,266,0315,0.833,1.76,64945,Ogden - Layton,0
195760593,14,6818978,Urban Code,URBAN-CODE,Urban_Code,266,0315,0,0.833,99999,Rurall,0
195760594,14,6818979,Urban Code,URBAN-CODE,Urban_Code,446,0316,0,3.513,99999,Rurall,0
195760596,14,6819534,Urban Code,URBAN-CODE,Urban_Code,2269,1820,0,5.3,99999,Rurall,0
195760597,14,6819536,Urban Code,URBAN-CODE,Urban_Code,2271,1824,0,1.6,99999,Rurall,0
195760598,14,6819537,Urban Code,URBAN-CODE,Urban_Code,2272,1826,12.006,16.676,99998,Small Urban,0
195760599,14,6819538,Urban Code,URBAN-CODE,Urban_Code,2272,1826,0,12.006,99999,Rurall,0
195760515,14,6818995,Urban Code,URBAN-CODE,Urban_Code,2448,1014,0,7.3,99999,Rurall,0
195760516,14,6818996,Urban Code,URBAN-CODE,Urban_Code,1591,1016,0,8.864,99999,Rurall,0
195760517,14,6818997,Urban Code,URBAN-CODE,Urban_Code,2449,1018,0,6.369,99999,Rurall,0
195760518,14,6818998,Urban Code,URBAN-CODE,Urban_Code,2450,1020,0,3.461,99999,Rurall,0
195760519,14,6819000,Urban Code,URBAN-CODE,Urban_Code,2453,1026,0,3.6,99999,Rurall,0
195760520,14,6819001,Urban Code,URBAN-CODE,Urban_Code,2454,1028,0,5.4,99999,Rurall,0
195760521,14,6819295,Urban Code,URBAN-CODE,Urban_Code,2315,1372,0,3.978,99999,Rurall,0
195760522,14,6819296,Urban Code,URBAN-CODE,Urban_Code,1652,1374,0,2.931,99999,Rurall,0
195760523,14,6819297,Urban Code,URBAN-CODE,Urban_Code,1653,1380,0,2.29,64945,Ogden - Layton,0
195760524,14,6819298,Urban Code,URBAN-CODE,Urban_Code,2243,1384,0,4.64,64945,Ogden - Layton,0
195760525,14,6819299,Urban Code,URBAN-CODE,Urban_Code,1654,1386,0,1.411,64945,Ogden - Layton,0
195760526,14,6819300,Urban Code,URBAN-CODE,Urban_Code,1655,1388,0,5.733,64945,Ogden - Layton,0
195760527,14,6819301,Urban Code,URBAN-CODE,Urban_Code,2244,1390,0,0.6,64945,Ogden - Layton,0
195760528,14,6819303,Urban Code,URBAN-CODE,Urban_Code,1656,1392,0,0.185,78499,Salt Lake City,0
195760529,14,6819304,Urban Code,URBAN-CODE,Urban_Code,2245,1394,0,0.36,64945,Ogden - Layton,0
195760530,14,6819305,Urban Code,URBAN-CODE,Urban_Code,6139,1395,0,0.43,64945,Ogden - Layton,0
195760531,14,6819306,Urban Code,URBAN-CODE,Urban_Code,1657,1396,0,0.578,64945,Ogden - Layton,0
195760532,14,6819307,Urban Code,URBAN-CODE,Urban_Code,6140,1397,0,0.87,64945,Ogden - Layton,0
195760533,14,6819308,Urban Code,URBAN-CODE,Urban_Code,1658,1398,0,0.47,64945,Ogden - Layton,0
195760534,14,6819309,Urban Code,URBAN-CODE,Urban_Code,5327,1400,0.748,7.349,64945,Ogden - Layton,0
195760535,14,6819310,Urban Code,URBAN-CODE,Urban_Code,1659,1402,0,1.341,64945,Ogden - Layton,0
195760536,14,6819311,Urban Code,URBAN-CODE,Urban_Code,1660,1404,0,2.738,64945,Ogden - Layton,0
195760537,14,6819312,Urban Code,URBAN-CODE,Urban_Code,2514,1406,0,0.707,64945,Ogden - Layton,0
195760538,14,6819313,Urban Code,URBAN-CODE,Urban_Code,1661,1408,0,2.66,64945,Ogden - Layton,0
195760539,14,6819314,Urban Code,URBAN-CODE,Urban_Code,1661,1408,2.66,3.025,99999,Rurall,0
195760540,14,6819315,Urban Code,URBAN-CODE,Urban_Code,1662,1410,0,2.868,64945,Ogden - Layton,0
195760541,14,6819319,Urban Code,URBAN-CODE,Urban_Code,6024,1416,24.341,25.144,64945,Ogden - Layton,0
195760542,14,6819316,Urban Code,URBAN-CODE,Urban_Code,6141,1411,0,0.152,64945,Ogden - Layton,0
195760600,14,6819539,Urban Code,URBAN-CODE,Urban_Code,1727,1828,0,10.842,99999,Rurall,0
195760601,14,6819540,Urban Code,URBAN-CODE,Urban_Code,1728,1830,0,4.666,99999,Rurall,0
195760603,14,6819542,Urban Code,URBAN-CODE,Urban_Code,2274,1834,0,3,99999,Rurall,0
195760604,14,6819543,Urban Code,URBAN-CODE,Urban_Code,1729,1850,0,12.12,99999,Rurall,0
195760605,14,6819546,Urban Code,URBAN-CODE,Urban_Code,1730,1854,0,39.058,99999,Rurall,0
195760492,14,6819990,Urban Code,URBAN-CODE,Urban_Code,6138,2920,1.586,8.472,78499,Salt Lake City,0
195760493,14,6819991,Urban Code,URBAN-CODE,Urban_Code,6249,2921,0,0.35,72559,Provo-Orem,0
195760495,14,6819993,Urban Code,URBAN-CODE,Urban_Code,6299,2923,0,0.579,72559,Provo-Orem,0
195760498,14,6819996,Urban Code,URBAN-CODE,Urban_Code,6252,2928,0,1.67,72559,Provo-Orem,0
195760499,14,6819997,Urban Code,URBAN-CODE,Urban_Code,6253,2930,0,0.76,72559,Provo-Orem,0
195760500,14,6819998,Urban Code,URBAN-CODE,Urban_Code,5332,2932,0,4.533,72559,Provo-Orem,0
195760501,14,6819999,Urban Code,URBAN-CODE,Urban_Code,6254,2934,0,0.2,72559,Provo-Orem,0
195760502,14,6820000,Urban Code,URBAN-CODE,Urban_Code,6255,2936,0,1.318,72559,Provo-Orem,0
195760503,14,6820001,Urban Code,URBAN-CODE,Urban_Code,6256,2938,0,1.64,72559,Provo-Orem,0
195760504,14,6820002,Urban Code,URBAN-CODE,Urban_Code,6300,2940,0,0.809,72559,Provo-Orem,0
195760505,14,6820003,Urban Code,URBAN-CODE,Urban_Code,6257,2942,0,0.571,72559,Provo-Orem,0
195760506,14,6820004,Urban Code,URBAN-CODE,Urban_Code,6301,2944,0,1.118,72559,Provo-Orem,0
195760507,14,6820005,Urban Code,URBAN-CODE,Urban_Code,1943,2946,0,6.37,72559,Provo-Orem,0
195760508,14,6818981,Urban Code,URBAN-CODE,Urban_Code,447,0318,0,2.214,99998,Small Urban,0
195760509,14,6818982,Urban Code,URBAN-CODE,Urban_Code,369,0319,0,1.203,99999,Rurall,0
195760511,14,6818984,Urban Code,URBAN-CODE,Urban_Code,1291,0491,0,17.02,99999,Rurall,0
195760512,14,6818985,Urban Code,URBAN-CODE,Urban_Code,301,089A,0,2.945,99999,Rurall,0
195760513,14,6818990,Urban Code,URBAN-CODE,Urban_Code,6323,1005,0,3.402,99999,Rurall,0
195760514,14,6818993,Urban Code,URBAN-CODE,Urban_Code,2446,1010,0,8.847,99999,Rurall,0
195760544,14,6819318,Urban Code,URBAN-CODE,Urban_Code,6024,1416,0,1.456,64945,Ogden - Layton,0
195760545,14,6819320,Urban Code,URBAN-CODE,Urban_Code,6024,1416,1.456,24.341,99999,Rurall,0
195760546,14,6819321,Urban Code,URBAN-CODE,Urban_Code,6143,1417,0,0.66,64945,Ogden - Layton,0
195760548,14,6819323,Urban Code,URBAN-CODE,Urban_Code,1665,1420,0,1.369,64945,Ogden - Layton,0
195760549,14,6819324,Urban Code,URBAN-CODE,Urban_Code,1666,1422,0,3.064,64945,Ogden - Layton,0
195760550,14,6819325,Urban Code,URBAN-CODE,Urban_Code,1667,1424,0,0.679,64945,Ogden - Layton,0
195760551,14,6819326,Urban Code,URBAN-CODE,Urban_Code,6144,1425,0,0.82,64945,Ogden - Layton,0
195760552,14,6819327,Urban Code,URBAN-CODE,Urban_Code,6145,1426,0,0.5,64945,Ogden - Layton,0
195760553,14,6819328,Urban Code,URBAN-CODE,Urban_Code,6763,1427,0,0.52,64945,Ogden - Layton,0
195760554,14,6819330,Urban Code,URBAN-CODE,Urban_Code,6147,1430,0,0.5,64945,Ogden - Layton,0
195760555,14,6819331,Urban Code,URBAN-CODE,Urban_Code,6148,1432,0,0.83,64945,Ogden - Layton,0
195760556,14,6819333,Urban Code,URBAN-CODE,Urban_Code,6149,1436,0,0.7,64945,Ogden - Layton,0
195760557,14,6819334,Urban Code,URBAN-CODE,Urban_Code,1668,1438,0,6.264,64945,Ogden - Layton,0
195760558,14,6819335,Urban Code,URBAN-CODE,Urban_Code,6150,1439,0,0.909,64945,Ogden - Layton,0
195760559,14,6819336,Urban Code,URBAN-CODE,Urban_Code,1669,1442,0,1.552,64945,Ogden - Layton,0
195760560,14,6819338,Urban Code,URBAN-CODE,Urban_Code,6151,1444,0,1.58,64945,Ogden - Layton,0
195760561,14,6819339,Urban Code,URBAN-CODE,Urban_Code,6706,1445,0.14,4,64945,Ogden - Layton,0
195760563,14,6819341,Urban Code,URBAN-CODE,Urban_Code,6152,1448,0,1.88,64945,Ogden - Layton,0
195760564,14,6819342,Urban Code,URBAN-CODE,Urban_Code,1672,1450,0,2.391,64945,Ogden - Layton,0
195760565,14,6819343,Urban Code,URBAN-CODE,Urban_Code,1673,1452,0,1.396,64945,Ogden - Layton,0
195760567,14,6819345,Urban Code,URBAN-CODE,Urban_Code,1675,1456,0,4.606,64945,Ogden - Layton,0
195760568,14,6819346,Urban Code,URBAN-CODE,Urban_Code,1676,1458,0,3.883,64945,Ogden - Layton,0
195760571,14,6818956,Urban Code,URBAN-CODE,Urban_Code,436,0287,0,0.759,78499,Salt Lake City,0
195760573,14,6818958,Urban Code,URBAN-CODE,Urban_Code,438,0290,0,1.165,99998,Small Urban,0
195760577,14,6818962,Urban Code,URBAN-CODE,Urban_Code,439,0294,0,0.383,72559,Provo-Orem,0
195760578,14,6818963,Urban Code,URBAN-CODE,Urban_Code,440,0296,0,1.424,72559,Provo-Orem,0
195760581,14,6818966,Urban Code,URBAN-CODE,Urban_Code,441,0301,0,2.039,99999,Rurall,0
195760582,14,6818967,Urban Code,URBAN-CODE,Urban_Code,263,0302,0,3.452,99999,Rurall,0
195760583,14,6818968,Urban Code,URBAN-CODE,Urban_Code,442,0303,0,1.77,99999,Rurall,0
195760584,14,6818969,Urban Code,URBAN-CODE,Urban_Code,1288,0304,0,0.086,50959,Logan,0
195760585,14,6818970,Urban Code,URBAN-CODE,Urban_Code,367,0306,0,0.451,99999,Rurall,0
195760586,14,6818971,Urban Code,URBAN-CODE,Urban_Code,443,0309,0,0.357,99999,Rurall,0
195760587,14,6818972,Urban Code,URBAN-CODE,Urban_Code,444,0310,0,0.353,99999,Rurall,0
195760696,14,6819743,Urban Code,URBAN-CODE,Urban_Code,1810,2238,0,2.495,78499,Salt Lake City,0
195760697,14,6819744,Urban Code,URBAN-CODE,Urban_Code,1811,2240,0,3.735,78499,Salt Lake City,0
195760698,14,6819745,Urban Code,URBAN-CODE,Urban_Code,1812,2242,0,1.667,78499,Salt Lake City,0
195760699,14,6819662,Urban Code,URBAN-CODE,Urban_Code,1768,2102,0,3.938,78499,Salt Lake City,0
195760700,14,6819663,Urban Code,URBAN-CODE,Urban_Code,1769,2104,0,3.19,78499,Salt Lake City,0
195760701,14,6819664,Urban Code,URBAN-CODE,Urban_Code,5602,2105,0,2.12,78499,Salt Lake City,0
195760702,14,6819665,Urban Code,URBAN-CODE,Urban_Code,6080,2106,0,0.85,78499,Salt Lake City,0
195760703,14,6819666,Urban Code,URBAN-CODE,Urban_Code,6695,2107,0,6,78499,Salt Lake City,0
195760704,14,6819667,Urban Code,URBAN-CODE,Urban_Code,1770,2108,0,1.569,78499,Salt Lake City,0
195760705,14,6819668,Urban Code,URBAN-CODE,Urban_Code,6081,2109,0,0.36,78499,Salt Lake City,0
